time,x,y,z
70.526,-2.07,-1.32,0.62
70.580,-1.17,-1.05,1.23
70.581,-0.43,-1.58,1.68
70.581,0.27,-2.52,1.92
70.582,1.23,-3.33,2.19
70.582,1.15,-3.32,2.46
70.583,2.32,-3.99,2.61
70.583,3.10,-4.30,2.77
70.586,3.60,-4.52,2.72
70.595,3.80,-4.94,3.22
70.603,4.74,-5.03,4.60
70.611,4.58,-5.05,4.85
70.620,5.23,-4.82,7.61
70.628,4.28,-4.15,5.16
70.637,2.87,-3.45,0.91
70.645,2.10,-2.33,-1.60
70.654,1.82,-1.34,-1.01
70.664,1.71,-1.40,-0.80
70.671,0.95,-0.47,1.20
70.720,-0.16,0.75,2.79
70.721,-2.58,0.74,6.99
70.722,-4.29,0.85,7.75
70.722,-5.64,1.05,7.77
70.723,-6.64,1.34,8.19
70.723,-6.71,1.27,8.29
70.729,-7.33,1.70,8.26
70.738,-6.73,2.14,8.33
70.746,-5.75,2.52,8.10
70.755,-4.32,3.16,7.92
70.763,-3.19,3.32,7.78
70.771,-3.25,3.27,7.83
70.779,-2.22,3.56,7.53
70.788,-1.51,4.12,6.95
70.797,-0.87,4.94,6.37
70.866,-0.47,5.68,5.47
70.867,-0.22,6.30,4.54
70.868,-0.17,6.31,4.51
70.868,0.51,6.46,3.14
70.869,1.18,6.01,1.34
70.870,1.98,4.99,-1.15
70.871,2.87,3.21,-3.53
70.872,5.17,0.54,-5.09
70.872,5.26,0.59,-5.15
70.880,8.45,-2.64,-4.23
70.889,10.42,-6.22,-4.78
70.898,9.22,-9.25,-6.86
70.906,6.51,-10.82,-8.14
70.915,3.47,-10.22,-7.99
70.922,3.39,-10.21,-7.97
70.931,2.04,-8.18,-6.63
70.946,1.39,-5.12,-4.64
71.017,1.42,-1.69,-1.96
71.018,2.01,1.92,-0.10
71.019,3.06,4.58,1.21
71.019,3.01,4.54,1.26
71.020,4.33,5.09,1.29
71.026,4.98,3.64,2.01
71.026,4.14,1.41,2.95
71.027,2.46,-1.09,5.44
71.028,1.10,-3.07,8.25
71.029,1.19,-3.06,8.24
71.043,1.08,-4.47,7.73
71.047,2.08,-4.59,6.48
71.048,2.79,-2.98,7.11
71.056,3.17,-1.01,7.83
71.065,2.88,0.77,7.09
71.073,1.97,2.47,6.26
71.087,2.02,2.48,6.22
71.092,0.66,3.24,5.84
71.134,-0.98,3.25,5.84
71.135,-2.67,2.58,5.21
71.136,-2.81,2.20,4.47
71.136,-1.81,1.94,4.33
71.137,-1.65,2.02,4.13
71.141,-0.27,1.50,4.27
71.148,-0.31,-0.21,3.99
71.158,-2.12,-4.13,3.02
71.165,-3.95,-7.08,2.44
71.174,-5.19,-7.51,3.08
71.182,-5.05,-7.46,2.93
71.192,-5.61,-5.82,4.04
71.199,-5.17,-3.37,4.43
71.211,-4.31,-1.29,4.00
71.216,-3.26,0.37,3.00
71.225,-1.95,2.07,1.58
71.233,-1.92,2.09,1.41
71.247,-1.37,2.60,-0.57
71.249,-1.34,2.45,-2.22
71.292,-0.90,1.87,-2.88
71.293,-0.02,1.15,-2.95
71.294,0.16,0.33,-2.88
71.295,0.24,0.32,-2.98
71.296,0.33,-0.39,-2.95
71.300,0.17,-0.65,-2.78
71.309,0.14,-0.66,-2.47
71.316,-0.18,-0.38,-2.12
71.325,-0.37,0.26,-1.95
71.333,-0.25,0.24,-2.14
71.341,0.42,0.99,-1.97
71.350,1.62,1.69,-1.67
71.364,3.04,2.21,-1.66
71.367,4.16,2.73,-1.49
71.401,6.08,2.51,-1.39
71.405,7.81,2.42,-1.40
71.406,7.77,2.37,-1.63
71.407,7.37,1.69,-2.00
71.408,5.03,0.26,-2.26
71.417,2.34,-1.56,-1.48
71.425,0.24,-3.51,-0.10
71.435,-1.27,-4.90,0.65
71.442,-1.26,-4.90,0.61
71.451,-2.07,-5.62,0.24
71.459,-2.52,-5.96,-1.78
71.469,-2.19,-6.14,-6.19
71.476,-0.63,-5.93,-11.10
71.486,0.75,-5.53,-13.75
71.493,0.78,-5.54,-13.75
71.504,1.21,-5.18,-13.47
71.509,1.53,-4.61,-12.34
71.546,1.34,-3.94,-11.22
71.546,0.25,-4.08,-9.96
71.547,-1.19,-4.59,-8.29
71.548,-1.23,-4.53,-8.16
71.552,-2.50,-5.10,-6.69
71.560,-3.63,-5.72,-5.20
71.568,-3.30,-5.32,-2.92
71.577,-2.26,-4.27,-0.13
71.585,-1.29,-3.10,2.06
71.593,-1.31,-3.05,2.32
71.601,-0.14,-2.05,3.56
71.610,1.31,-1.42,4.20
71.618,2.84,-1.61,3.97
71.627,4.23,-2.37,3.47
71.638,5.18,-3.16,2.84
71.643,5.10,-3.14,3.07
71.686,5.60,-3.66,2.46
71.687,5.23,-3.79,2.66
71.687,4.88,-4.03,2.81
71.688,4.29,-4.68,3.25
71.688,4.03,-5.27,4.27
71.695,4.24,-5.51,5.89
71.702,4.04,-5.54,6.12
71.712,2.66,-5.49,3.60
71.719,1.30,-4.72,-0.07
71.729,0.85,-3.25,-1.34
71.736,0.72,-1.92,-0.02
71.746,0.67,-0.25,2.65
71.753,0.64,-0.31,2.82
71.762,-1.02,0.36,6.79
71.769,-3.58,0.99,9.04
71.780,-4.02,1.71,9.16
71.795,-4.04,2.63,7.69
71.796,-4.67,3.61,7.64
71.836,-4.78,3.53,7.75
71.837,-5.56,4.27,8.20
71.839,-5.12,4.82,8.03
71.839,-3.82,5.10,8.01
71.840,-2.33,5.14,7.98
71.845,-1.59,5.20,7.78
71.853,-1.66,5.16,7.80
71.865,-1.57,5.13,7.30
71.870,-1.65,5.06,6.38
71.878,-1.66,4.80,4.96
71.887,-1.39,4.90,3.75
71.895,-0.77,4.56,2.64
71.904,-0.69,4.55,2.65
71.912,-0.06,4.16,1.81
71.935,0.90,3.55,0.25
71.936,2.00,2.48,-2.15
71.945,3.92,0.91,-4.25
71.946,6.36,-1.34,-5.29
71.977,6.46,-1.28,-5.36
71.978,8.98,-4.11,-5.54
71.978,10.42,-7.14,-5.57
71.979,9.94,-9.44,-6.86
71.989,7.84,-9.97,-7.83
71.996,5.77,-8.28,-7.65
72.006,4.17,-5.22,-6.46
72.013,4.09,-5.23,-6.41
72.023,3.31,-1.23,-4.74
72.041,2.64,3.10,-2.26
72.042,2.82,6.32,-0.67
72.046,2.93,7.62,0.41
72.056,3.96,6.20,1.50
72.063,3.92,6.15,1.54
72.103,5.70,2.61,2.30
72.104,6.00,-2.45,4.90
72.105,3.42,-7.55,6.46
72.106,1.85,-10.13,6.09
72.107,1.90,-8.84,5.25
72.114,1.96,-8.81,5.22
72.122,0.30,-5.17,7.72
72.131,-0.43,-1.44,8.86
72.139,-0.67,1.79,7.17
72.148,-0.10,4.36,5.96
72.156,0.10,5.58,6.07
72.164,0.16,5.59,6.04
72.172,-0.05,5.55,6.68
72.181,-0.42,4.64,6.66
72.189,-1.37,3.16,6.21
72.209,-2.10,1.62,6.95
72.211,-2.11,0.05,7.94
72.260,-1.88,0.15,7.70
72.261,-1.94,-2.21,7.54
72.261,-2.43,-5.84,5.26
72.262,-3.99,-7.99,3.03
72.263,-5.40,-8.06,1.64
72.263,-5.76,-6.61,3.34
72.269,-4.31,-4.34,4.00
72.273,-4.21,-4.33,3.91
72.283,-3.53,-2.39,3.66
72.290,-2.86,-0.88,2.78
72.299,-2.51,0.12,1.54
72.307,-2.52,0.54,-0.06
72.316,-2.52,0.56,-1.41
72.329,-2.16,0.52,-1.55
72.340,-1.13,0.47,-2.33
72.340,0.01,0.40,-2.51
72.379,0.75,0.34,-2.31
72.380,0.98,0.43,-1.90
72.380,1.04,0.62,-1.80
72.380,1.15,0.61,-1.89
72.383,1.23,1.06,-1.44
72.390,1.52,1.70,-1.01
72.399,2.45,1.97,-0.86
72.407,3.28,2.33,-0.31
72.415,4.63,2.42,0.30
72.424,4.70,2.39,0.04
72.432,5.87,2.38,0.04
72.441,6.51,1.92,-0.78
72.449,6.86,1.57,-1.85
72.457,6.33,1.07,-3.24
72.466,5.59,0.72,-3.89
72.476,5.53,0.69,-4.10
72.483,3.91,-0.08,-3.72
72.515,1.85,-1.52,-2.71
72.516,-0.06,-3.11,-0.94
72.516,-1.53,-4.48,0.70
72.518,-2.55,-5.50,1.12
72.526,-3.53,-6.20,-0.39
72.534,-3.49,-6.22,-0.49
72.543,-4.10,-6.50,-3.33
72.551,-4.53,-6.10,-7.28
72.561,-3.50,-5.18,-12.00
72.568,-0.77,-4.05,-14.79
72.576,-0.72,-4.07,-14.82
72.584,2.25,-3.47,-14.90
72.593,4.60,-2.97,-13.53
72.605,3.88,-3.14,-12.07
72.610,2.04,-3.47,-10.06
72.654,0.19,-3.91,-7.72
72.655,0.13,-3.86,-7.59
72.655,-1.38,-4.30,-5.59
72.656,-2.64,-4.70,-3.71
72.656,-3.16,-4.51,-1.24
72.659,-3.15,-4.07,1.41
72.668,-2.27,-3.50,3.47
72.676,-0.72,-2.94,4.77
72.684,-0.75,-2.90,5.04
72.693,0.96,-2.82,5.55
72.701,2.69,-3.21,5.37
72.709,4.11,-3.81,4.83
72.718,4.88,-4.35,3.97
72.726,5.28,-4.16,3.59
72.743,5.15,-4.15,3.87
72.743,4.41,-3.93,3.53
72.776,3.54,-3.99,2.99
72.778,3.18,-4.55,1.91
72.778,3.60,-5.25,1.02
72.779,4.58,-6.08,1.87
72.786,4.37,-6.11,2.12
72.794,2.96,-5.65,2.59
72.803,1.70,-4.27,1.50
72.810,0.82,-2.65,0.68
72.820,0.32,-1.57,1.79
72.827,0.24,-0.47,3.63
72.836,0.21,-0.54,3.83
72.844,0.03,0.58,5.66
72.853,-1.06,1.47,8.01
72.861,-2.61,2.14,8.59
72.870,-4.06,2.88,7.85
72.881,-4.46,4.04,6.81
72.886,-4.58,3.96,6.92
72.928,-4.94,4.61,6.72
72.929,-4.99,5.07,7.05
72.930,-4.59,5.23,7.33
72.930,-3.39,5.34,7.10
72.931,-1.73,5.26,6.85
72.936,-1.81,5.22,6.87
72.944,-1.36,4.92,7.26
72.953,-1.20,4.50,6.77
72.961,-0.85,4.17,5.81
72.969,-0.40,3.98,4.86
72.978,0.01,3.79,4.07
72.987,0.53,3.43,2.67
72.996,0.60,3.44,2.65
73.010,1.09,2.85,0.57
73.011,1.70,1.98,-2.27
73.055,2.70,0.87,-4.92
73.056,4.21,-0.52,-5.44
73.057,6.17,-2.16,-4.84
73.057,6.21,-2.14,-4.85
73.065,8.28,-6.11,-6.53
73.071,7.50,-7.22,-8.00
73.079,6.50,-7.39,-8.21
73.087,5.67,-6.40,-6.71
73.096,5.59,-6.39,-6.72
73.104,5.49,-4.09,-4.99
73.113,4.90,-0.83,-2.36
73.129,4.65,2.35,0.35
73.130,3.90,4.60,3.20
73.138,4.38,5.16,3.98
73.146,4.34,5.13,3.98
73.155,5.61,3.33,2.34
73.164,5.93,-0.37,-1.35
73.203,4.46,-5.22,-3.01
73.204,1.19,-8.30,0.93
73.205,-0.34,-7.26,6.92
73.206,-0.29,-7.27,6.97
73.207,1.05,-4.23,9.78
73.214,1.67,-1.05,8.73
73.222,0.86,1.36,6.67
73.231,-0.16,3.11,5.66
73.239,-0.56,4.24,5.79
73.246,-0.42,4.25,5.78
73.256,0.15,4.56,6.69
73.263,0.45,3.99,7.52
73.272,-0.35,2.51,7.72
73.280,-1.25,0.66,7.29
73.289,-1.82,-0.66,7.44
73.302,-1.67,-1.10,7.71
73.306,-1.47,-1.01,7.48
73.344,-0.76,-1.35,6.95
73.345,-0.54,-2.35,6.80
73.346,-0.53,-4.06,4.48
73.347,-2.10,-4.96,2.75
73.348,-3.25,-5.08,1.52
73.356,-3.17,-5.03,1.33
73.364,-4.14,-4.39,3.10
73.373,-4.42,-2.89,3.91
73.381,-4.07,-1.39,4.03
73.389,-3.61,-0.39,3.18
73.398,-2.82,-0.06,0.97
73.406,-2.83,-0.03,0.82
73.415,-2.33,0.22,-1.51
73.423,-1.50,0.08,-3.05
73.432,-0.51,0.43,-3.46
73.471,-0.35,0.57,-3.01
73.471,-0.32,0.65,-2.38
73.472,-0.25,0.65,-2.45
73.473,0.38,0.84,-1.81
73.474,0.53,0.75,-1.45
73.482,0.38,0.85,-0.94
73.490,0.15,1.21,-0.81
73.499,-0.17,1.58,-0.80
73.507,-0.05,1.55,-0.98
73.516,0.32,1.84,-0.78
73.523,1.26,1.98,-0.60
73.533,2.18,2.01,-0.70
73.541,3.89,1.83,-1.29
73.549,5.03,1.40,-1.52
73.557,5.05,1.35,-1.81
73.566,6.29,1.15,-2.11
73.575,6.04,0.71,-2.60
73.582,5.17,0.21,-2.64
73.628,4.09,-0.51,-2.06
73.629,3.00,-1.57,-1.18
73.629,1.47,-3.03,-0.64
73.630,1.43,-3.04,-0.74
73.630,-0.03,-4.37,-0.21
73.633,-1.24,-5.24,-0.09
73.641,-1.87,-5.44,-1.26
73.650,-1.85,-5.47,-3.87
73.658,-1.62,-5.35,-7.26
73.667,-1.54,-5.39,-7.33
73.675,-0.09,-5.03,-10.64
73.683,1.81,-4.61,-12.23
73.692,3.25,-4.27,-12.52
73.700,4.21,-3.73,-11.87
73.709,4.12,-2.96,-10.96
73.720,4.07,-2.94,-10.93
73.727,2.76,-2.84,-9.70
73.769,0.83,-3.32,-7.82
73.770,-1.03,-4.07,-5.82
73.770,-2.48,-4.85,-4.10
73.771,-3.32,-5.25,-2.31
73.771,-3.35,-5.18,-2.13
73.776,-2.97,-4.86,-0.02
73.784,-1.70,-3.50,2.10
73.793,-0.80,-2.07,3.16
73.800,-0.08,-0.95,3.38
73.809,0.85,-0.49,3.18
73.818,0.84,-0.46,3.43
73.826,1.73,-0.74,2.86
73.834,2.74,-1.61,1.95
73.842,4.06,-2.82,1.10
73.851,4.81,-3.85,0.66
73.859,4.80,-4.41,0.37
73.909,4.65,-4.39,0.67
73.910,4.32,-4.86,0.43
73.911,4.57,-6.11,0.51
73.912,5.19,-7.16,0.31
73.912,4.99,-7.49,-0.36
73.913,4.22,-6.75,-0.54
73.918,3.24,-5.30,0.11
73.927,3.07,-5.35,0.37
73.935,2.79,-3.83,2.49
73.943,1.83,-2.35,4.75
73.952,0.71,-1.29,5.09
73.962,0.06,-0.35,5.55
73.970,-0.98,0.55,6.66
73.978,-1.05,0.50,6.78
73.987,-2.50,1.10,8.46
73.997,-4.36,1.25,8.49
74.008,-5.75,1.79,7.10
74.051,-6.53,2.65,7.02
74.052,-6.71,3.87,7.58
74.053,-6.78,3.81,7.67
74.053,-6.33,4.72,7.79
74.056,-4.99,5.27,7.80
74.056,-3.33,5.28,7.53
74.061,-2.58,4.98,7.50
74.070,-2.42,4.88,6.79
74.077,-2.48,4.85,6.80
74.087,-2.76,4.80,5.73
74.094,-2.72,4.89,4.56
74.104,-2.02,4.97,3.25
74.111,-1.63,5.20,2.28
74.120,-1.44,5.01,0.70
74.128,-1.33,5.02,0.69
74.136,-0.18,4.61,-1.77
74.145,2.63,3.43,-4.74
74.158,6.25,1.19,-7.14
74.161,10.45,-2.05,-7.66
74.224,13.20,-6.38,-6.64
74.225,13.14,-6.32,-6.72
74.225,12.11,-10.59,-7.04
74.226,9.49,-12.30,-7.67
74.226,7.31,-10.78,-7.00
74.227,6.32,-7.19,-5.47
74.227,5.33,-2.87,-3.33
74.229,4.79,1.75,-1.19
74.237,4.75,1.71,-1.12
74.246,4.41,5.42,0.53
74.254,4.87,6.92,0.94
74.270,6.24,5.64,1.04
74.275,6.28,2.24,1.84
74.279,4.15,-1.67,3.59
74.323,4.13,-1.71,3.66
74.324,0.20,-4.48,7.10
74.324,-0.62,-5.46,8.59
74.325,0.86,-4.92,7.51
74.325,0.93,-3.28,6.90
74.331,0.34,-1.15,7.82
74.338,0.41,-1.14,7.79
74.347,0.36,0.52,7.81
74.354,0.71,1.47,7.27
74.363,1.33,1.95,7.20
74.371,1.26,2.07,7.45
74.380,0.01,1.88,7.73
74.388,0.11,1.94,7.60
74.396,-1.98,1.15,8.09
74.404,-4.11,0.05,8.40
74.415,-4.29,-0.71,7.91
74.422,-3.13,-1.70,6.57
74.466,-3.60,-3.16,5.05
74.466,-3.44,-3.08,4.81
74.467,-4.79,-4.57,4.66
74.467,-4.47,-5.21,2.98
74.468,-3.54,-4.79,2.02
74.472,-3.25,-3.68,2.24
74.480,-3.59,-2.40,2.33
74.489,-3.53,-1.42,1.59
74.497,-3.50,-1.40,1.46
74.508,-3.63,-0.92,0.21
74.514,-3.87,-0.93,-1.40
74.524,-3.11,-0.61,-2.89
74.531,-2.17,-0.05,-3.58
74.540,-1.15,0.39,-3.42
74.548,-0.84,0.39,-3.54
74.557,0.02,0.77,-2.83
74.564,0.60,1.13,-2.24
74.578,0.88,1.31,-1.81
74.581,0.94,1.56,-1.30
74.642,1.14,1.73,-1.05
74.643,1.28,1.70,-1.19
74.643,1.89,1.78,-0.66
74.644,2.88,1.64,-0.64
74.644,4.28,1.30,-0.73
74.645,5.50,1.08,-1.25
74.646,6.08,1.14,-2.31
74.649,6.09,1.09,-2.61
74.657,6.59,1.19,-3.95
74.665,6.83,1.41,-5.11
74.674,6.50,1.48,-5.54
74.682,5.11,1.05,-5.03
74.692,3.13,-0.12,-3.95
74.698,3.05,-0.13,-4.03
74.767,1.04,-1.97,-2.29
74.767,-0.95,-3.99,-0.69
74.768,-2.77,-5.50,0.06
74.768,-3.82,-6.09,-0.68
74.769,-3.91,-6.17,-3.01
74.769,-3.87,-6.20,-3.12
74.770,-3.33,-6.16,-5.86
74.770,-1.81,-6.14,-7.69
74.774,0.24,-6.06,-8.18
74.784,2.02,-5.84,-7.86
74.791,3.54,-5.23,-7.99
74.801,3.47,-4.32,-8.80
74.807,3.46,-4.30,-8.77
74.817,1.56,-4.00,-9.28
74.824,-0.70,-4.22,-8.73
74.836,-2.00,-4.33,-7.99
74.846,-1.95,-4.43,-7.37
74.876,-1.97,-4.37,-7.21
74.877,-1.18,-3.81,-6.27
74.878,-0.22,-2.43,-4.46
74.879,0.11,-1.21,-2.19
74.884,0.00,-0.37,-0.28
74.892,0.13,-0.03,1.10
74.900,0.58,-0.18,1.80
74.908,0.54,-0.14,2.07
74.917,1.47,-0.91,2.31
74.925,2.31,-2.44,2.24
74.933,2.98,-4.13,1.96
74.941,3.86,-5.22,2.16
74.950,4.28,-5.68,2.49
74.959,4.14,-5.66,2.77
74.968,4.16,-5.88,3.29
74.975,3.91,-5.98,3.76
75.009,3.12,-5.94,3.48
75.010,2.69,-5.74,2.88
75.011,2.43,-5.04,1.68
75.012,2.26,-5.07,1.93
75.020,1.91,-4.07,1.76
75.035,0.94,-2.53,3.58
75.036,-0.36,-1.53,2.71
75.044,-1.07,-0.61,1.90
75.051,-1.14,0.30,2.47
75.061,-1.60,1.48,3.67
75.068,-1.65,1.43,3.79
75.077,-4.05,1.42,7.00
75.084,-5.49,1.35,8.65
75.093,-5.61,1.90,7.32
75.101,-5.34,2.79,7.06
75.111,-5.42,2.72,7.16
75.118,-5.06,3.83,7.04
75.157,-4.53,4.73,7.11
75.157,-3.47,5.29,7.32
75.158,-2.14,5.45,7.51
75.159,-1.31,5.27,7.46
75.160,-1.39,5.24,7.47
75.169,-1.10,5.12,7.37
75.177,-0.88,5.10,6.94
75.186,-0.43,5.14,6.13
75.193,-0.10,5.03,5.23
75.202,0.47,4.70,3.96
75.210,1.25,4.19,1.90
75.220,1.31,4.21,1.87
75.227,2.11,3.46,-1.32
75.236,3.69,2.44,-4.56
75.244,6.64,0.65,-6.09
75.252,10.43,-1.95,-5.16
75.260,12.67,-5.56,-4.27
75.276,12.65,-5.52,-4.30
75.278,12.15,-8.74,-6.33
75.350,9.64,-10.01,-8.24
75.351,6.14,-9.15,-8.69
75.352,3.47,-6.58,-7.52
75.352,1.89,-3.28,-5.06
75.353,1.11,0.24,-2.02
75.355,1.09,0.21,-1.96
75.356,0.40,2.91,0.42
75.356,1.69,3.84,0.99
75.357,3.80,1.99,0.04
75.362,5.27,-1.63,-0.06
75.375,5.22,-1.65,-0.03
75.380,3.81,-5.12,3.32
75.404,1.03,-6.22,6.40
75.405,1.13,-5.06,8.04
75.406,2.17,-2.35,8.40
75.412,2.22,0.63,8.29
75.454,2.27,0.65,8.24
75.455,1.79,2.80,7.73
75.456,1.93,4.01,6.71
75.456,2.59,4.50,6.08
75.457,3.21,4.41,6.31
75.462,2.45,3.55,7.06
75.470,2.57,3.58,6.98
75.479,0.68,2.09,7.26
75.487,-1.35,0.57,7.31
75.496,-2.53,-0.36,7.72
75.505,-2.66,-1.58,7.45
75.514,-2.25,-3.66,5.65
75.521,-3.71,-5.87,4.31
75.532,-3.58,-5.79,4.03
75.538,-4.48,-6.86,2.16
75.581,-4.80,-6.51,2.00
75.582,-4.65,-4.88,2.95
75.582,-4.67,-2.85,3.53
75.583,-4.56,-1.02,3.41
75.583,-4.69,0.31,2.53
75.588,-4.65,0.32,2.43
75.598,-4.49,1.65,1.01
75.605,-3.93,2.10,-0.75
75.614,-2.93,2.31,-2.08
75.621,-1.78,2.33,-2.60
75.630,-1.69,2.33,-2.76
75.638,-0.33,1.97,-2.65
75.647,0.62,1.27,-2.20
75.670,1.28,0.56,-1.62
75.671,1.73,-0.00,-1.17
75.710,1.97,-0.26,-0.80
75.711,2.10,-0.29,-0.94
75.711,2.27,-0.28,-1.08
75.712,2.80,0.06,-1.54
75.712,3.41,0.41,-1.93
75.714,3.93,0.80,-2.50
75.722,4.47,1.20,-2.98
75.730,4.53,1.15,-3.21
75.739,5.34,1.71,-3.48
75.747,6.82,2.14,-3.71
75.756,7.17,2.30,-3.78
75.764,6.77,2.00,-3.30
75.772,5.24,1.22,-2.25
75.781,5.16,1.21,-2.37
75.789,3.04,-0.35,-1.75
75.798,0.69,-2.39,-1.39
75.807,-1.29,-4.31,-0.65
75.815,-2.58,-5.72,0.14
75.860,-3.13,-6.47,0.51
75.860,-3.23,-6.85,-0.13
75.861,-3.18,-6.88,-0.22
75.862,-2.98,-6.71,-1.87
75.862,-2.12,-6.32,-5.34
75.866,-0.40,-5.46,-9.50
75.875,1.44,-4.38,-12.49
75.883,2.66,-3.66,-13.69
75.891,2.68,-3.65,-13.63
75.899,2.84,-3.44,-13.08
75.908,1.58,-3.97,-12.22
75.915,-0.04,-4.57,-10.72
75.924,-1.41,-5.14,-8.70
75.932,-2.58,-5.59,-6.41
75.941,-2.62,-5.52,-6.23
75.956,-3.14,-5.38,-3.60
75.963,-2.64,-4.47,-1.12
76.025,-1.69,-3.20,1.10
76.026,-0.68,-1.83,2.49
76.026,0.29,-1.03,3.04
76.027,0.26,-0.99,3.27
76.028,1.53,-0.94,3.42
76.028,2.60,-1.91,2.93
76.029,3.81,-3.20,2.67
76.034,4.95,-4.15,2.72
76.036,5.35,-4.74,2.86
76.041,5.23,-4.72,3.13
76.049,4.71,-4.76,3.26
76.058,4.33,-4.82,3.65
76.066,4.06,-4.70,4.18
76.075,4.03,-4.36,4.60
76.084,4.24,-3.89,4.43
76.130,4.06,-3.91,4.64
76.131,3.12,-3.45,2.94
76.132,1.74,-2.52,0.28
76.132,0.30,-1.47,-1.14
76.133,-0.70,-0.60,-0.59
76.136,-1.13,0.34,1.92
76.142,-2.14,1.22,4.28
76.151,-2.24,1.14,4.47
76.159,-4.19,1.43,6.42
76.169,-6.19,1.81,7.74
76.176,-7.54,1.49,8.15
76.185,-6.70,2.07,7.75
76.193,-6.17,2.83,7.22
76.202,-6.26,2.76,7.33
76.209,-5.14,3.53,6.78
76.218,-3.40,3.96,6.53
76.228,-1.47,4.10,6.42
76.235,-0.33,4.05,6.50
76.312,-0.18,4.01,6.39
76.313,-0.23,3.97,6.42
76.314,-0.25,4.11,6.20
76.314,-0.06,4.31,5.78
76.315,0.05,4.25,5.40
76.315,0.67,4.16,4.94
76.317,1.63,4.18,4.09
76.318,1.70,4.18,4.06
76.319,2.33,4.00,2.76
76.319,2.74,3.36,0.86
76.326,2.97,2.13,-1.71
76.335,3.61,0.31,-3.80
76.343,5.42,-1.75,-4.94
76.352,5.46,-1.73,-4.95
76.360,7.54,-4.16,-6.04
76.376,8.80,-7.15,-8.70
76.381,8.48,-10.05,-10.38
76.417,7.04,-11.13,-9.85
76.419,6.35,-9.77,-7.97
76.421,6.29,-9.75,-7.96
76.421,5.89,-1.66,-2.75
76.422,5.85,-1.66,-2.74
76.428,5.02,2.66,0.35
76.436,4.05,6.07,2.93
76.445,3.15,7.90,4.02
76.452,3.08,7.25,4.02
76.461,3.14,7.27,4.15
76.469,3.98,4.87,3.38
76.478,3.33,1.51,2.72
76.486,1.21,-2.59,4.13
76.494,-0.73,-6.00,5.72
76.503,0.94,-7.57,6.16
76.552,1.16,-7.53,6.14
76.553,4.00,-7.46,5.26
76.553,4.47,-5.58,5.78
76.554,3.51,-3.23,6.30
76.555,2.33,-0.36,6.00
76.555,1.58,2.17,5.61
76.561,1.58,2.18,5.57
76.570,0.96,4.07,5.82
76.578,-0.38,4.80,6.47
76.586,-1.77,4.76,6.62
76.595,-3.16,4.23,7.08
76.603,-4.14,2.84,7.84
76.611,-3.96,2.91,7.65
76.620,-3.42,0.89,6.71
76.628,-2.47,-1.90,5.17
76.637,-2.62,-4.57,3.30
76.655,-3.35,-6.08,2.04
76.656,-3.30,-6.11,1.25
76.685,-3.18,-6.07,1.07
76.686,-3.60,-5.58,2.85
76.687,-3.49,-4.23,3.47
76.688,-3.32,-3.10,3.16
76.696,-3.24,-2.16,2.31
76.706,-3.24,-1.29,1.06
76.713,-3.21,-1.28,0.91
76.723,-2.32,-0.58,-0.67
76.730,-1.23,0.20,-2.07
76.740,-0.28,0.86,-3.16
76.746,0.27,1.25,-3.49
76.755,0.22,1.53,-3.64
76.763,0.34,1.51,-3.76
76.771,0.59,1.54,-2.62
76.779,0.50,1.59,-1.54
76.792,0.55,1.56,-0.77
76.796,1.11,1.41,-0.67
76.839,1.95,1.26,-0.12
76.840,3.15,1.00,0.22
76.840,3.21,0.95,-0.07
76.841,3.46,0.54,-0.66
76.842,4.33,0.50,-1.87
76.847,6.15,0.88,-3.19
76.856,7.63,1.21,-4.33
76.864,7.72,1.14,-4.47
76.872,7.69,1.11,-4.60
76.881,6.45,0.09,-4.14
76.889,4.54,-1.40,-3.58
76.897,2.05,-2.66,-3.20
76.905,0.11,-3.43,-3.22
76.914,-1.34,-3.94,-3.38
76.922,-1.36,-3.94,-3.39
76.939,-2.63,-4.44,-3.67
76.940,-3.51,-4.93,-3.67
76.978,-3.85,-5.32,-3.64
76.979,-3.14,-5.87,-3.74
76.980,-1.03,-6.14,-3.62
76.980,-1.01,-6.16,-3.68
76.982,1.75,-5.94,-3.89
76.989,4.04,-5.18,-5.35
76.999,5.80,-3.72,-7.39
77.006,6.76,-1.69,-9.65
77.015,6.66,-0.34,-11.53
77.023,6.64,-0.32,-11.45
77.042,5.52,-0.15,-12.28
77.043,4.07,-0.56,-12.02
77.048,2.08,-1.03,-10.98
77.057,-0.36,-1.84,-9.28
77.074,-2.90,-3.25,-7.11
77.075,-3.01,-3.17,-6.90
77.108,-5.27,-5.09,-3.69
77.108,-6.84,-6.80,-0.37
77.110,-6.70,-7.45,1.92
77.111,-4.39,-7.15,3.50
77.116,-1.27,-6.29,4.54
77.124,0.91,-5.36,5.05
77.133,0.88,-5.34,5.30
77.141,2.19,-4.34,5.38
77.149,3.14,-3.47,5.17
77.162,3.51,-2.93,4.70
77.166,3.85,-2.65,4.12
77.176,4.14,-2.75,3.75
77.183,4.02,-2.76,3.98
77.192,4.73,-2.97,4.20
77.199,5.77,-3.19,4.47
77.215,6.37,-3.70,4.87
77.216,5.24,-4.37,2.09
77.274,3.71,-4.29,-0.96
77.275,3.53,-4.31,-0.83
77.276,3.53,-3.53,-2.39
77.277,3.13,-2.25,-0.89
77.277,1.74,-0.77,2.28
